,Day,Month,Year,brokerage,open,price_target,stock,yield
86,14,8,2017,Bank of America,157.45,175.0,MCD,0.11146395681168643
87,28,7,2017,Piper Jaffray Companies,156.36,170.0,MCD,0.08723458685085682
88,28,7,2017,Cowen,156.36,180.0,MCD,0.15118956254796626
89,27,7,2017,Goldman Sachs Group,156.42,174.0,MCD,0.11238971998465687
90,26,7,2017,BMO Capital Markets,158.76,175.0,MCD,0.10229276895943573
91,26,7,2017,JPMorgan Chase & Co.,158.76,170.0,MCD,0.07079868984630887
92,26,7,2017,Deutsche Bank,158.76,180.0,MCD,0.13378684807256236
93,26,7,2017,Barclays,158.76,173.0,MCD,0.08969513731418499
94,26,7,2017,Mizuho,158.76,170.0,MCD,0.07079868984630887
95,26,7,2017,UBS Group,158.76,160.0,MCD,0.0078105316200554045
96,26,7,2017,Royal Bank of Canada,158.76,175.0,MCD,0.10229276895943573
97,26,7,2017,Sanford C. Bernstein,158.76,180.0,MCD,0.13378684807256236
98,26,7,2017,Morgan Stanley,158.76,162.0,MCD,0.020408163265306145
99,26,7,2017,Stephens,158.76,155.0,MCD,-0.023683547493071225
100,26,7,2017,Robert W. Baird,158.76,170.0,MCD,0.07079868984630887
101,26,7,2017,Credit Suisse Group,158.76,170.0,MCD,0.07079868984630887
102,25,7,2017,Sanford C. Bernstein,157.75,170.0,MCD,0.07765451664025358
104,21,7,2017,Goldman Sachs Group,154.06,167.0,MCD,0.08399324938335706
105,21,7,2017,Instinet,154.06,172.0,MCD,0.11644813708944568
106,20,7,2017,JPMorgan Chase & Co.,154.03,170.0,MCD,0.10368110108420447
107,19,7,2017,Morgan Stanley,154.13,150.0,MCD,-0.026795562187763574
108,19,7,2017,Barclays,154.13,164.0,MCD,0.06403685200804521
109,19,7,2017,Nomura,154.13,172.0,MCD,0.11594108869136455
110,19,7,2017,Jefferies Financial Group,154.13,140.0,MCD,-0.0916758580419127
111,14,7,2017,Piper Jaffray Companies,154.99,153.0,MCD,-0.012839538034711941
114,29,6,2017,BTIG Research,154.58,175.0,MCD,0.13209988355544056
115,26,6,2017,Wells Fargo & Co,155.18,175.0,MCD,0.12772264467070493
116,22,6,2017,Royal Bank of Canada,153.78,170.0,MCD,0.10547535440239296
117,16,6,2017,Jefferies Financial Group,150.98,140.0,MCD,-0.07272486422042647
118,13,6,2017,Bank of America,148.86,175.0,MCD,0.1756012360607282
123,30,5,2017,Barclays,149.95,164.0,MCD,0.09369789929976656
124,25,5,2017,Sanford C. Bernstein,149.81,170.0,MCD,0.13477070956544954
127,27,4,2017,Argus,141.88,158.0,MCD,0.11361714124612356
128,27,4,2017,Telsey Advisory Group,141.88,150.0,MCD,0.05723146320834505
129,27,4,2017,BMO Capital Markets,141.88,159.0,MCD,0.12066535100084574
130,26,4,2017,JPMorgan Chase & Co.,141.7,141.0,MCD,-0.004940014114325986
131,26,4,2017,UBS Group,141.7,143.0,MCD,0.009174311926605672
132,26,4,2017,Royal Bank of Canada,141.7,155.0,MCD,0.09386026817219496
133,26,4,2017,Piper Jaffray Companies,141.7,153.0,MCD,0.0797459421312634
134,26,4,2017,Morgan Stanley,141.7,127.0,MCD,-0.1037402964008468
135,26,4,2017,BTIG Research,141.7,156.0,MCD,0.1009174311926606
136,26,4,2017,Barclays,141.7,155.0,MCD,0.09386026817219496
137,26,4,2017,Jefferies Financial Group,141.7,140.0,MCD,-0.011997177134791759
138,26,4,2017,Deutsche Bank,141.7,155.0,MCD,0.09386026817219496
139,26,4,2017,Nomura,141.7,161.0,MCD,0.1362032462949896
141,21,4,2017,BMO Capital Markets,133.55,153.0,MCD,0.14563833770123535
142,21,4,2017,Telsey Advisory Group,133.55,140.0,MCD,0.048296518157993074
143,20,4,2017,Nomura,132.65,146.0,MCD,0.10064078401809272
144,18,4,2017,Sanford C. Bernstein,132.01,160.0,MCD,0.21202939171274915
145,17,4,2017,Wells Fargo & Co,131.25,130.76,MCD,-0.0037333333333333663
147,20,3,2017,Citigroup,128.99,130.0,MCD,0.007830064346073362
148,17,3,2017,Credit Suisse Group,128.57,137.0,MCD,0.06556739519328003
155,27,2,2017,Instinet,127.68,136.0,MCD,0.06516290726817031
156,24,2,2017,Canaccord Genuity,128.36,125.0,MCD,-0.026176378934247516
157,22,2,2017,Morgan Stanley,127.52,127.0,MCD,-0.0040777917189460675
158,22,2,2017,JPMorgan Chase & Co.,127.52,127.0,MCD,-0.0040777917189460675
159,21,2,2017,BTIG Research,127.16,137.0,MCD,0.07738282478766911
160,21,2,2017,Stephens,127.16,135.0,MCD,0.06165460836741121
164,31,1,2017,Stephens,123.02,140.0,MCD,0.13802633718094626
165,25,1,2017,Goldman Sachs Group,121.49,121.0,MCD,-0.00403325376574204
166,24,1,2017,SunTrust Banks,121.97,137.0,MCD,0.123227023038452
167,24,1,2017,Robert W. Baird,121.97,130.0,MCD,0.0658358612773633
168,24,1,2017,Stephens,121.97,135.0,MCD,0.10682954824956957
169,24,1,2017,Jefferies Financial Group,121.97,115.0,MCD,-0.05714519963925557
170,24,1,2017,Credit Suisse Group,121.97,130.0,MCD,0.0658358612773633
171,24,1,2017,BTIG Research,121.97,137.0,MCD,0.123227023038452
172,24,1,2017,Royal Bank of Canada,121.97,145.0,MCD,0.18881692219398216
173,24,1,2017,Morgan Stanley,121.97,127.0,MCD,0.04123964909403943
174,19,1,2017,Goldman Sachs Group,122.24,116.0,MCD,-0.05104712041884818
175,18,1,2017,Nomura,122.81,136.0,MCD,0.1074016773878348
176,17,1,2017,Morgan Stanley,120.75,127.0,MCD,0.05175983436852993
182,23,12,2016,Royal Bank of Canada,123.37,145.0,MCD,0.17532625435681282
183,23,12,2016,Credit Suisse Group,123.37,128.0,MCD,0.03752938315635879
184,19,12,2016,Stephens,123.23,135.0,MCD,0.09551245638237438
185,16,12,2016,Wells Fargo & Co,122.89,123.5,MCD,0.004963788754170473
190,29,11,2016,Credit Suisse Group,120.38,128.0,MCD,0.0632995514205017
191,22,11,2016,Goldman Sachs Group,119.5,113.0,MCD,-0.05439330543933052
192,17,11,2016,Royal Bank of Canada,118.89,140.0,MCD,0.17755908823282018
194,24,10,2016,BTIG Research,114.25,137.0,MCD,0.19912472647702414
195,24,10,2016,UBS Group,114.25,130.0,MCD,0.1378555798687089
196,24,10,2016,JPMorgan Chase & Co.,114.25,127.0,MCD,0.11159737417943116
197,24,10,2016,Nomura,114.25,126.0,MCD,0.10284463894967176
200,17,10,2016,Nomura,113.91,122.0,MCD,0.0710209814766043
201,10,10,2016,Telsey Advisory Group,114.21,130.0,MCD,0.1382540933368357
202,16,9,2016,Credit Suisse Group,115.68,132.0,MCD,0.1410788381742738
203,13,9,2016,Citigroup,115.61,122.0,MCD,0.055272035291064725
204,30,8,2016,Robert W. Baird,115.41,128.0,MCD,0.10908933367992367
205,22,8,2016,Canaccord Genuity,115.0,122.0,MCD,0.0608695652173914
206,15,8,2016,Argus,119.02,87.5,MCD,-0.2648294404301797
208,28,7,2016,Morgan Stanley,119.59,118.0,MCD,-0.013295426038966496
209,28,7,2016,Royal Bank of Canada,119.59,140.0,MCD,0.1706664436825822
210,28,7,2016,Barclays,119.59,138.0,MCD,0.1539426373442596
211,27,7,2016,Goldman Sachs Group,121.69,112.0,MCD,-0.0796285643849125
212,27,7,2016,SunTrust Banks,121.69,138.0,MCD,0.13402909031144716
213,27,7,2016,UBS Group,121.69,138.0,MCD,0.13402909031144716
214,27,7,2016,Deutsche Bank,121.69,135.0,MCD,0.10937628400032873
215,27,7,2016,Royal Bank of Canada,121.69,140.0,MCD,0.15046429451885945
216,27,7,2016,Credit Suisse Group,121.69,132.0,MCD,0.08472347768921029
217,26,7,2016,Jefferies Financial Group,123.5,115.0,MCD,-0.06882591093117407
218,22,7,2016,Royal Bank of Canada,127.29,140.0,MCD,0.09985073454316916
219,20,7,2016,Nomura,126.84,129.0,MCD,0.01702932828760639
1,26,4,2018,BMO Capital Markets,59.82,70.0,MRK,0.17017719826145106
2,23,4,2018,Goldman Sachs Group,60.05,58.83,MRK,-0.02031640299750204
3,20,4,2018,Cowen,58.86,67.0,MRK,0.13829425756031255
4,17,4,2018,Bank of America,59.84,70.0,MRK,0.1697860962566844
5,17,4,2018,Morgan Stanley,59.84,63.0,MRK,0.052807486631015976
6,16,4,2018,BMO Capital Markets,57.77,65.0,MRK,0.12515146269690147
7,13,4,2018,Jefferies Financial Group,57.08,56.0,MRK,-0.01892081289418357
8,6,4,2018,BMO Capital Markets,54.28,65.0,MRK,0.19749447310243173
9,5,4,2018,Barclays,55.06,64.0,MRK,0.16236832546313118
10,23,3,2018,Jefferies Financial Group,54.32,55.0,MRK,0.012518409425625876
11,8,3,2018,BMO Capital Markets,54.52,65.0,MRK,0.19222303741746136
12,26,2,2018,Jefferies Financial Group,55.0,56.0,MRK,0.01818181818181808
13,21,2,2018,BMO Capital Markets,55.03,65.0,MRK,0.18117390514264956
14,14,2,2018,Leerink Swann,54.31,66.0,MRK,0.2152458110845148
15,14,2,2018,Credit Suisse Group,54.31,65.0,MRK,0.19683299576505253
16,13,2,2018,BMO Capital Markets,55.23,65.0,MRK,0.17689661415897162
17,7,2,2018,Morgan Stanley,55.17,63.0,MRK,0.1419249592169658
18,6,2,2018,Leerink Swann,55.14,67.0,MRK,0.21508886470801605
19,5,2,2018,Credit Suisse Group,58.27,66.0,MRK,0.13265831474171952
20,17,1,2018,BMO Capital Markets,62.29,72.0,MRK,0.15588376946540386
21,16,1,2018,Jefferies Financial Group,61.75,55.0,MRK,-0.10931174089068828
22,16,1,2018,SunTrust Banks,61.75,72.0,MRK,0.165991902834008
23,16,1,2018,BMO Capital Markets,61.75,68.0,MRK,0.10121457489878538
24,13,12,2017,BMO Capital Markets,56.94,68.0,MRK,0.19423955040393406
25,28,11,2017,Bank of America,54.93,64.0,MRK,0.16511924267249234
26,24,11,2017,Deutsche Bank,54.5,59.0,MRK,0.08256880733944949
27,15,11,2017,Sanford C. Bernstein,54.76,64.0,MRK,0.16873630387143912
28,3,11,2017,Cowen,55.3,70.0,MRK,0.2658227848101267
29,31,10,2017,Jefferies Financial Group,55.17,48.0,MRK,-0.12996193583469284
30,30,10,2017,BMO Capital Markets,55.75,68.0,MRK,0.21973094170403584
31,30,10,2017,Leerink Swann,55.75,69.0,MRK,0.2376681614349776
32,30,10,2017,UBS Group,55.75,67.0,MRK,0.2017937219730941
33,30,10,2017,Morgan Stanley,55.75,56.0,MRK,0.004484304932735439
34,30,10,2017,Barclays,55.75,62.0,MRK,0.11210762331838577
36,23,10,2017,Leerink Swann,64.03,70.0,MRK,0.0932375449008278
37,20,10,2017,Jefferies Financial Group,63.85,55.0,MRK,-0.13860610806577922
38,18,10,2017,BMO Capital Markets,64.09,70.0,MRK,0.0922140739584958
39,18,10,2017,Citigroup,64.09,72.0,MRK,0.12342019035730999
40,12,10,2017,BMO Capital Markets,63.79,72.0,MRK,0.12870355855149707
41,11,10,2017,BMO Capital Markets,64.34,70.0,MRK,0.08797015853279455
42,8,9,2017,BMO Capital Markets,63.99,72.0,MRK,0.12517580872011247
43,5,9,2017,Credit Suisse Group,63.75,74.0,MRK,0.1607843137254903
44,1,9,2017,Cowen,63.79,70.0,MRK,0.09735068192506667
45,30,8,2017,Credit Suisse Group,63.14,74.0,MRK,0.17199873297434265
47,31,7,2017,UBS Group,64.25,72.0,MRK,0.12062256809338524
49,27,7,2017,Goldman Sachs Group,63.67,74.0,MRK,0.16224281451232914
50,24,7,2017,BMO Capital Markets,62.54,73.0,MRK,0.16725295810681162
51,17,7,2017,Deutsche Bank,63.15,66.0,MRK,0.0451306413301662
52,5,7,2017,Citigroup,64.47,65.0,MRK,0.008220877927718417
53,27,6,2017,BMO Capital Markets,66.27,74.0,MRK,0.11664403199034255
54,6,6,2017,Credit Suisse Group,65.0,72.0,MRK,0.10769230769230777
55,6,6,2017,BMO Capital Markets,65.0,74.0,MRK,0.1384615384615384
56,24,5,2017,Jefferies Financial Group,64.77,51.0,MRK,-0.21259842519685035
57,11,5,2017,JPMorgan Chase & Co.,64.75,76.0,MRK,0.17374517374517384
58,11,5,2017,BMO Capital Markets,64.75,70.0,MRK,0.08108108108108114
59,11,5,2017,Cowen,64.75,70.0,MRK,0.08108108108108114
60,8,5,2017,Jefferies Financial Group,63.91,51.0,MRK,-0.20200281646064774
63,11,4,2017,Cowen,62.49,68.0,MRK,0.0881741078572571
64,21,3,2017,BMO Capital Markets,64.28,70.0,MRK,0.08898568761667702
66,15,2,2017,BMO Capital Markets,64.9,70.0,MRK,0.07858243451463776
67,25,1,2017,BMO Capital Markets,61.32,70.0,MRK,0.14155251141552516
68,12,1,2017,Jefferies Financial Group,62.53,48.0,MRK,-0.2323684631376939
69,12,1,2017,Piper Jaffray Companies,62.53,72.0,MRK,0.15144730529345907
70,12,1,2017,Morgan Stanley,62.53,71.0,MRK,0.13545498160882774
71,12,1,2017,Guggenheim,62.53,70.0,MRK,0.1194626579241964
72,19,12,2016,Jefferies Financial Group,61.8,48.0,MRK,-0.2233009708737864
73,27,10,2016,Argus,61.15,80.0,MRK,0.3082583810302535
75,13,10,2016,Bank of America,62.25,70.0,MRK,0.12449799196787148
76,12,10,2016,Leerink Swann,62.4,65.0,MRK,0.04166666666666674
77,14,9,2016,Argus,61.92,65.0,MRK,0.049741602067183484
78,13,9,2016,Morgan Stanley,62.37,60.0,MRK,-0.03799903799903792
79,12,9,2016,Jefferies Financial Group,62.0,56.0,MRK,-0.09677419354838712
81,9,9,2016,Barclays,62.69,72.0,MRK,0.14850853405646847
82,19,8,2016,UBS Group,63.18,70.0,MRK,0.1079455523899968
83,11,8,2016,Sanford C. Bernstein,62.61,74.0,MRK,0.18191982111483784
84,10,8,2016,Citigroup,62.09,65.0,MRK,0.04686745047511676
85,8,8,2016,Piper Jaffray Companies,62.66,62.0,MRK,-0.010533035429300952
86,8,8,2016,Deutsche Bank,62.66,59.0,MRK,-0.05841046919885085
87,8,8,2016,Jefferies Financial Group,62.66,57.0,MRK,-0.0903287583785508
89,5,8,2016,BMO Capital Markets,62.51,72.0,MRK,0.15181570948648224
90,2,8,2016,BMO Capital Markets,58.68,62.0,MRK,0.05657805044308106
91,18,7,2016,BMO Capital Markets,59.0,62.0,MRK,0.05084745762711873
0,16,7,2018,Goldman Sachs Group,105.4,114.0,MSFT,0.0815939278937381
1,12,7,2018,Barclays,102.77,108.0,MSFT,0.05089033764717344
2,9,7,2018,Morgan Stanley,101.6452,130.0,MSFT,0.2789585735479885
3,3,7,2018,Sanford C. Bernstein,100.48,123.0,MSFT,0.224124203821656
4,18,6,2018,Jefferies Financial Group,100.01,75.0,MSFT,-0.25007499250074994
5,14,6,2018,Barclays,101.65,108.0,MSFT,0.062469257255287625
6,13,6,2018,Stifel Nicolaus,101.72,107.0,MSFT,0.05190719622493112
7,13,6,2018,Macquarie,101.72,100.0,MSFT,-0.016909162406606337
8,13,6,2018,UBS Group,101.72,114.0,MSFT,0.12072355485646867
9,11,6,2018,Morgan Stanley,101.37,130.0,MSFT,0.2824306994179737
10,11,6,2018,Jefferies Financial Group,101.37,75.0,MSFT,-0.26013613495116905
11,6,6,2018,Argus,102.48,116.0,MSFT,0.1319281811085089
12,5,6,2018,Goldman Sachs Group,102.0,117.0,MSFT,0.1470588235294117
13,1,6,2018,Oppenheimer,99.2798,115.0,MSFT,0.1583423818339682
14,18,5,2018,Royal Bank of Canada,96.01,115.0,MSFT,0.19779189667742947
15,15,5,2018,Evercore ISI,97.24,118.0,MSFT,0.2134923899629784
16,10,5,2018,Credit Suisse Group,97.46,115.0,MSFT,0.17997127026472404
17,8,5,2018,Royal Bank of Canada,95.8456,115.0,MSFT,0.19984641965828365
18,4,5,2018,Nomura,93.32,108.0,MSFT,0.15730818688384066
19,3,5,2018,Stifel Nicolaus,92.96,107.0,MSFT,0.15103270223752152
20,2,5,2018,Morningstar,94.99,117.0,MSFT,0.2317086009053586
21,30,4,2018,Goldman Sachs Group,96.33,117.0,MSFT,0.21457489878542504
22,30,4,2018,Macquarie,96.33,100.0,MSFT,0.038098204090107
23,30,4,2018,Citigroup,96.33,100.0,MSFT,0.038098204090107
24,30,4,2018,Credit Suisse Group,96.33,115.0,MSFT,0.19381293470362304
25,27,4,2018,Canaccord Genuity,97.6,110.0,MSFT,0.12704918032786885
26,27,4,2018,Stifel Nicolaus,97.6,107.0,MSFT,0.0963114754098362
27,27,4,2018,UBS Group,97.6,114.0,MSFT,0.16803278688524606
28,27,4,2018,KeyCorp,97.6,110.0,MSFT,0.12704918032786885
29,27,4,2018,Barclays,97.6,108.0,MSFT,0.10655737704918034
30,27,4,2018,JPMorgan Chase & Co.,97.6,110.0,MSFT,0.12704918032786885
31,24,4,2018,Credit Suisse Group,96.242,115.0,MSFT,0.1949045115438166
32,23,4,2018,Royal Bank of Canada,95.7436,105.0,MSFT,0.0966790469545744
33,20,4,2018,Goldman Sachs Group,95.91,103.0,MSFT,0.07392346991971642
34,12,4,2018,Credit Suisse Group,92.43,115.0,MSFT,0.24418478848858596
35,26,3,2018,Morgan Stanley,90.61,130.0,MSFT,0.4347202295552368
36,12,3,2018,Deutsche Bank,96.5,120.0,MSFT,0.2435233160621761
0,10,7,2018,Macquarie,77.44,87.0,NKE,0.12345041322314045
2,2,7,2018,Pivotal Research,78.58,78.0,NKE,-0.0073810129804021685
3,2,7,2018,Goldman Sachs Group,78.58,81.0,NKE,0.030796640366505423
4,29,6,2018,Robert W. Baird,78.76,90.0,NKE,0.1427120365667851
5,29,6,2018,Atlantic Securities,78.76,85.0,NKE,0.07922803453529714
6,29,6,2018,B. Riley,78.76,76.0,NKE,-0.0350431691213815
7,29,6,2018,Sanford C. Bernstein,78.76,84.0,NKE,0.06653123412899943
8,29,6,2018,Barclays,78.76,85.0,NKE,0.07922803453529714
9,29,6,2018,Piper Jaffray Companies,78.76,72.0,NKE,-0.08583037074657196
10,29,6,2018,Nomura,78.76,85.0,NKE,0.07922803453529714
11,29,6,2018,Citigroup,78.76,87.0,NKE,0.10462163534789216
12,29,6,2018,Cowen,78.76,81.0,NKE,0.02844083291010668
13,29,6,2018,Stifel Nicolaus,78.76,90.0,NKE,0.1427120365667851
14,29,6,2018,Canaccord Genuity,78.76,78.0,NKE,-0.009649568308786272
15,29,6,2018,Wedbush,78.76,85.0,NKE,0.07922803453529714
16,29,6,2018,Deutsche Bank,78.76,87.0,NKE,0.10462163534789216
17,29,6,2018,JPMorgan Chase & Co.,78.76,76.0,NKE,-0.0350431691213815
18,29,6,2018,Jefferies Financial Group,78.76,75.0,NKE,-0.047739969527679116
19,29,6,2018,Credit Suisse Group,78.76,90.0,NKE,0.1427120365667851
20,29,6,2018,Wells Fargo & Co,78.76,82.0,NKE,0.04113763331640419
21,26,6,2018,Telsey Advisory Group,72.5,82.0,NKE,0.13103448275862073
22,26,6,2018,Pivotal Research,72.5,73.0,NKE,0.006896551724137946
23,25,6,2018,Goldman Sachs Group,73.32,78.0,NKE,0.06382978723404276
24,22,6,2018,Buckingham Research,73.57,80.0,NKE,0.08739975533505517
25,21,6,2018,Robert W. Baird,73.7,82.0,NKE,0.11261872455902312
26,21,6,2018,UBS Group,73.7,78.0,NKE,0.05834464043419274
27,20,6,2018,Stifel Nicolaus,74.2,87.0,NKE,0.1725067385444743
28,19,6,2018,Barclays,74.5,80.0,NKE,0.0738255033557047
29,14,6,2018,Macquarie,74.6,80.0,NKE,0.07238605898123329
30,14,6,2018,Credit Suisse Group,74.6,78.0,NKE,0.045576407506702436
31,14,6,2018,Wedbush,74.6,82.0,NKE,0.09919571045576414
32,13,6,2018,Jefferies Financial Group,74.27,68.0,NKE,-0.08442170459135577
34,22,5,2018,Macquarie,71.46,80.0,NKE,0.1195074167366359
35,18,5,2018,JPMorgan Chase & Co.,70.76,70.0,NKE,-0.010740531373657491
36,27,4,2018,HSBC,68.47,77.0,NKE,0.12458010807652985
40,23,3,2018,Robert W. Baird,66.7,78.0,NKE,0.16941529235382302
41,23,3,2018,Jefferies Financial Group,66.7,68.0,NKE,0.019490254872563728
42,23,3,2018,Macquarie,66.7,80.0,NKE,0.199400299850075
43,23,3,2018,Deutsche Bank,66.7,76.0,NKE,0.13943028485757125
44,23,3,2018,JPMorgan Chase & Co.,66.7,58.0,NKE,-0.13043478260869568
45,23,3,2018,Credit Suisse Group,66.7,78.0,NKE,0.16941529235382302
46,23,3,2018,Wedbush,66.7,74.0,NKE,0.10944527736131926
47,23,3,2018,Nomura,66.7,74.0,NKE,0.10944527736131926
48,23,3,2018,Barclays,66.7,75.0,NKE,0.12443778110944526
49,23,3,2018,Guggenheim,66.7,78.0,NKE,0.16941529235382302
50,23,3,2018,Piper Jaffray Companies,66.7,64.0,NKE,-0.040479760119940034
51,23,3,2018,B. Riley,66.7,68.0,NKE,0.019490254872563728
52,21,3,2018,Pivotal Research,66.73,65.0,NKE,-0.02592537089764735
53,19,3,2018,Bank of America,65.7,42.0,NKE,-0.360730593607306
54,19,3,2018,Canaccord Genuity,65.7,62.0,NKE,-0.056316590563165965
55,19,3,2018,Telsey Advisory Group,65.7,77.0,NKE,0.17199391171993916
56,19,3,2018,B. Riley,65.7,68.0,NKE,0.03500761035007605
57,12,3,2018,Credit Suisse Group,66.65,78.0,NKE,0.17029257314328586
58,12,3,2018,Wedbush,66.65,74.0,NKE,0.1102775693923479
59,5,3,2018,JPMorgan Chase & Co.,65.48,58.0,NKE,-0.11423335369578502
60,16,2,2018,Stifel Nicolaus,67.9,80.0,NKE,0.17820324005890995
61,15,2,2018,Buckingham Research,68.39,75.0,NKE,0.09665155724521136
62,1,2,2018,UBS Group,67.67,76.0,NKE,0.12309738436530225
63,31,1,2018,Citigroup,67.5,78.0,NKE,0.15555555555555545
64,19,1,2018,Wedbush,65.31,74.0,NKE,0.13305772469759616
65,11,1,2018,Cowen,64.03,64.0,NKE,-0.00046853037638605594
66,11,1,2018,Macquarie,64.03,72.0,NKE,0.12447290332656567
67,9,1,2018,Barclays,64.23,75.0,NKE,0.16767865483418953
70,3,1,2018,Main First Bank,63.48,75.0,NKE,0.1814744801512287
71,3,1,2018,Goldman Sachs Group,63.48,62.0,NKE,-0.02331442974165088
72,3,1,2018,Jefferies Financial Group,63.48,59.0,NKE,-0.07057340894770002
73,3,1,2018,Macquarie,63.48,72.0,NKE,0.13421550094517953
74,3,1,2018,Barclays,63.48,71.0,NKE,0.11846250787649648
75,2,1,2018,JPMorgan Chase & Co.,62.85,58.0,NKE,-0.07716785998408915
79,28,12,2017,Credit Suisse Group,63.0,60.0,NKE,-0.04761904761904767
80,28,12,2017,Pivotal Research,63.0,62.0,NKE,-0.015873015873015928
81,28,12,2017,Bank of America,63.0,42.0,NKE,-0.33333333333333337
82,28,12,2017,Nomura,63.0,65.0,NKE,0.03174603174603185
83,28,12,2017,Goldman Sachs Group,63.0,62.0,NKE,-0.015873015873015928
84,28,12,2017,Jefferies Financial Group,63.0,59.0,NKE,-0.06349206349206349
85,28,12,2017,Macquarie,63.0,72.0,NKE,0.1428571428571428
86,28,12,2017,Barclays,63.0,71.0,NKE,0.12698412698412698
87,27,12,2017,JPMorgan Chase & Co.,63.56,60.0,NKE,-0.056010069225928334
88,26,12,2017,DA Davidson,62.9,78.0,NKE,0.24006359300476945
91,22,12,2017,Stifel Nicolaus,61.21,74.0,NKE,0.20895278549256655
92,22,12,2017,Credit Suisse Group,61.21,60.0,NKE,-0.019768011762783862
93,22,12,2017,Susquehanna Bancshares,61.21,57.0,NKE,-0.0687796111746447
94,22,12,2017,JPMorgan Chase & Co.,61.21,58.0,NKE,-0.052442411370691056
95,22,12,2017,Bank of America,61.21,42.0,NKE,-0.3138376082339487
96,22,12,2017,Piper Jaffray Companies,61.21,59.0,NKE,-0.036105211566737516
97,22,12,2017,Jefferies Financial Group,61.21,59.0,NKE,-0.036105211566737516
98,22,12,2017,Macquarie,61.21,72.0,NKE,0.17627838588465927
99,22,12,2017,Wedbush,61.21,57.0,NKE,-0.0687796111746447
100,22,12,2017,Pivotal Research,61.21,62.0,NKE,0.012906387845123437
101,22,12,2017,B. Riley,61.21,61.0,NKE,-0.0034308119588302155
102,22,12,2017,Barclays,61.21,71.0,NKE,0.15994118608070584
103,22,12,2017,Nomura,61.21,65.0,NKE,0.061917987256984164
104,22,12,2017,Goldman Sachs Group,61.21,62.0,NKE,0.012906387845123437
105,21,12,2017,JPMorgan Chase & Co.,64.33,60.0,NKE,-0.06730918700450794
106,19,12,2017,Canaccord Genuity,65.09,64.0,NKE,-0.016746043939161237
107,19,12,2017,Citigroup,65.09,74.0,NKE,0.13688738669534484
108,18,12,2017,Buckingham Research,64.99,71.0,NKE,0.09247576550238512
109,18,12,2017,Telsey Advisory Group,64.99,68.0,NKE,0.04631481766425605
110,15,12,2017,Stifel Nicolaus,64.93,74.0,NKE,0.1396888957338671
111,15,12,2017,Guggenheim,64.93,70.0,NKE,0.0780840905590634
112,15,12,2017,Pivotal Research,64.93,60.0,NKE,-0.07592792237794553
113,15,12,2017,Piper Jaffray Companies,64.93,58.0,NKE,-0.1067303249653474
114,14,12,2017,Deutsche Bank,64.435,76.0,NKE,0.1794832001241562
115,14,12,2017,Goldman Sachs Group,64.435,59.0,NKE,-0.0843485683246683
116,14,12,2017,Argus,64.435,64.46,NKE,0.0003879878947774529
117,14,12,2017,Wedbush,64.435,57.0,NKE,-0.11538759990688295
118,14,12,2017,DA Davidson,64.435,68.0,NKE,0.05532707379529755
119,13,12,2017,Susquehanna Bancshares,62.22,57.0,NKE,-0.0838958534233365
120,28,11,2017,HSBC,58.76,62.0,NKE,0.055139550714772056
121,17,11,2017,Robert W. Baird,58.54,65.0,NKE,0.11035189613939188
122,1,11,2017,Piper Jaffray Companies,55.42,50.0,NKE,-0.09779862865391553
